"time","ratio","lower_ci","upper_ci","lower_env","upper_env"
2568,1.19454717435984,0.982857600114972,1.45183081618756,0.848612577908557,1.19685825814109
2569,1.19454717435984,0.982857600114972,1.45183081618756,0.848612577908557,1.19685825814109
2570,1.19454717435984,0.982857600114972,1.45183081618756,0.848612577908557,1.19685825814109
2571,1.19454717435984,0.982857600114972,1.45183081618756,0.848612577908557,1.19685825814109
2572,1.19454717435984,0.982857600114972,1.45183081618756,0.848612577908557,1.19685825814109
2573,1.19454717435984,0.982857600114972,1.45183081618756,0.85209737526945,1.19583818932895
2574,1.19454717435984,0.982857600114972,1.45183081618756,0.85209737526945,1.19583818932895
2575,1.19454717435984,0.982857600114972,1.45183081618756,0.85209737526945,1.19583818932895
2576,1.17723489647056,0.966593416915011,1.43377968152447,0.845888354849801,1.20555847849125
2577,1.17723489647056,0.966593416915011,1.43377968152447,0.845888354849801,1.20555847849125
2578,1.17723489647056,0.966593416915011,1.43377968152447,0.845888354849801,1.20555847849125
2579,1.17723489647056,0.966593416915011,1.43377968152447,0.845888354849801,1.20555847849125
2580,1.17723489647056,0.966593416915011,1.43377968152447,0.845888354849801,1.20555847849125
2581,1.17723489647056,0.966593416915011,1.43377968152447,0.845888354849801,1.20555847849125
2582,1.17723489647056,0.966593416915011,1.43377968152447,0.845888354849801,1.20555847849125
2583,1.17723489647056,0.966593416915011,1.43377968152447,0.845888354849801,1.20555847849125
2584,1.17723489647056,0.966593416915011,1.43377968152447,0.845888354849801,1.20555847849125
2585,1.17723489647056,0.966593416915011,1.43377968152447,0.845888354849801,1.20555847849125
2586,1.17723489647056,0.966593416915011,1.43377968152447,0.845888354849801,1.20555847849125
2587,1.17723489647056,0.966593416915011,1.43377968152447,0.845888354849801,1.20555847849125
2588,1.17723489647056,0.966593416915011,1.43377968152447,0.845888354849801,1.20555847849125
2589,1.17723489647056,0.966593416915011,1.43377968152447,0.845888354849801,1.20555847849125
2590,1.17723489647056,0.966593416915011,1.43377968152447,0.845888354849801,1.20555847849125
2591,1.17723489647056,0.966593416915011,1.43377968152447,0.845888354849801,1.20555847849125
2592,1.17723489647056,0.966593416915011,1.43377968152447,0.845888354849801,1.20555847849125
2593,1.17723489647056,0.966593416915011,1.43377968152447,0.845888354849801,1.20555847849125
2594,1.17723489647056,0.966593416915011,1.43377968152447,0.845888354849801,1.20555847849125
2595,1.17723489647056,0.966593416915011,1.43377968152447,0.845888354849801,1.20555847849125
2596,1.17723489647056,0.966593416915011,1.43377968152447,0.845888354849801,1.20555847849125
2597,1.17723489647056,0.966593416915011,1.43377968152447,0.845888354849801,1.20555847849125
2598,1.17723489647056,0.966593416915011,1.43377968152447,0.845888354849801,1.20555847849125
2599,1.17723489647056,0.966593416915011,1.43377968152447,0.845888354849801,1.20555847849125
2600,1.17723489647056,0.966593416915011,1.43377968152447,0.845888354849801,1.20555847849125
2601,1.17723489647056,0.966593416915011,1.43377968152447,0.845888354849801,1.20555847849125
2602,1.17723489647056,0.966593416915011,1.43377968152447,0.845888354849801,1.20555847849125
2603,1.17723489647056,0.966593416915011,1.43377968152447,0.845888354849801,1.20555847849125
2604,1.17723489647056,0.966593416915011,1.43377968152447,0.845888354849801,1.20555847849125
2605,1.17723489647056,0.966593416915011,1.43377968152447,0.845888354849801,1.20555847849125
2606,1.17723489647056,0.966593416915011,1.43377968152447,0.845888354849801,1.20555847849125
